nCatag1Index	nCatag2Index	nCatag3Index	nFurnitureType	dwFurnitureID	nRepresentID	nBrushModeCnt	szName	nQuality	bInteract	szScaleRange	bNew	bChainPlace	bForTest
1	5	7	1	1603	8329		晴野径墙·九	2				1	
1	5	7	1	1604	8330		晴野径墙·十	2				1	
1	5	7	1	1605	8331		晴野径墙·十一	2				1	
1	5	7	1	1606	8332		晴野径墙·十二	2				1	
1	5	7	1	1607	8333		晴野径墙·十三	2				1	
1	5	7	1	1610	8336		晴野径墙·十四	2				1	
1	5	7	1	1611	8337		晴野径墙·十五	2				1	
1	5	7	1	1613	8339		晴野径墙·十六	2				1	
1	5	7	1	1614	8340		晴野径墙·十七	2				1	
1	5	7	1	1615	8341		晴野径墙·十八	2				1	
1	5	7	1	1616	8342		晴野径墙·十九	2				1	
1	5	7	1	1608	8334		晴野径墙·廿	2				1	
1	5	7	1	1612	8338		晴野径墙·廿一	2				1	
1	1	0	1	1622	8343		晴野茅檐楼	2				0	
1	1	0	1	1623	8344		晴野广庭楼	4				0	
1	1	0	1	1624	8345		晴野华檐楼	4				0	
1	1	0	1	1625	8346		晴野茅檐馆	3				0	
1	1	0	1	1626	8347		晴野华檐阕	4				0	
1	2	0	1	1627	8348		晴野西厢	2				0	
1	2	0	1	1628	8349		晴野东厢	2				0	
1	1	0	1	1629	8350		晴野月门馆	1				0	
1	1	0	1	1630	8351		晴野仓楼	1				0	
1	1	0	1	1631	8352		晴野院庭	1				0	
1	2	0	1	1632	8353		晴野堂馆	1				0	
1	2	0	1	1633	8354		晴野开轩馆	1				0	
1	1	0	1	1634	8355		晴野帖木皮馆	1				0	
1	3	0	1	1636	8357		晴野风亭	2				0	
1	3	0	1	1637	8358		晴野琴亭	2				0	
1	1	0	1	1638	8359		晴野花楹别业	3				0	
1	1	0	1	1639	8360		晴野广庭别业	2				0	
1	1	0	1	1640	8361		晴野帖柱别业	2				0	
1	1	0	1	1641	8362		晴野隐椽馆	1				0	
1	1	0	1	1642	8363		晴野雕枋楼	1				0	
1	1	0	1	1643	8364		晴野雁翅楼	2				0	
1	1	0	1	1644	8365		晴野望楼	2				0	
1	1	0	1	1646	8367		晴野玄墀馆	2				0	
1	1	0	1	1647	8368		晴野黄杨帖柱楼	3				0	
1	3	0	1	1648	8369		晴野月亭	3				0	
1	3	0	1	1649	8370		晴野八椽亭	3				0	
4	1	0	2	76	2076		天字·极乐帽	1		0.5;1.2		0	
4	1	0	2	1438	9153		西山宝库·罗曼琴	3		0.5;1.2		0	
4	1	0	2	122	2122		夜话·白鹭	4		0.5;1.2		0	
4	1	0	2	7	2007		红竹背箱	2		0.5;1.2		0	
4	1	0	2	8	2008		弓	2		0.5;1.2		0	
4	1	0	2	10	2010		葫芦	2		0.5;1.2		0	
4	1	0	2	11	2011		曼罗琴	2		0.5;1.2		0	
4	1	0	2	17	2017		珠玑	3		0.5;1.2		0	
4	1	0	2	19	2019		风筝	1		0.5;1.2		0	
4	1	0	2	20	2020		大红花	1		0.5;1.2		0	
4	1	0	2	21	2021		风车	1		0.5;1.2		0	
4	1	0	2	22	2022		琴	2		0.5;1.2		0	
4	1	0	2	23	2023		书箱	2		0.5;1.2		0	
4	1	0	2	24	2024		娃娃	2		0.5;1.2		0	
4	1	0	2	25	2025		包裹	2		0.5;1.2		0	
4	1	0	2	26	2026		冷月伞	2		0.5;1.2		0	
4	1	0	2	27	2027		烟雨伞	2		0.5;1.2		0	
4	1	0	2	28	2028		画篓	2		0.5;1.2		0	
4	1	0	2	29	2029		锅铲	1		0.5;1.2		0	
4	1	0	2	31	2031		輪	4		0.5;1.2		0	
4	1	0	2	32	2032		霸王钳	3		0.5;1.2		0	
4	1	0	2	33	2033		霸王弩	3		0.5;1.2		0	
4	1	0	2	34	2034		潺	3		0.5;1.2		0	
4	1	0	2	35	2035		焰	3		0.5;1.2		0	
4	1	0	2	36	2036		画卷	3		0.5;1.2		0	
4	1	0	2	37	2037		食	3		0.5;1.2		0	
4	1	0	2	39	2039		孟秋砚	3		0.5;1.2		0	
4	1	0	2	44	2044		徊	4		0.5;1.2		0	
4	1	0	2	49	2049		夺命三千	4		0.5;1.2		0	
4	1	0	2	52	2052		纸鸢	3		0.5;1.2		0	
4	1	0	2	53	2053		盘龙碧	3		0.5;1.2		0	
4	1	0	2	74	2074		天字·如意架	1		0.5;1.2		0	
4	1	0	2	75	2075		天字·护花书笈	1		0.5;1.2		0	
4	1	0	2	77	2077		天字·昆吾盾	1		0.5;1.2		0	
4	1	0	2	78	2078		天字·歃血盾	1		0.5;1.2		0	
4	1	0	2	82	2082		天字·乐志帽	1		0.5;1.2		0	
4	1	0	2	83	2083		天字·霓裳架	1		0.5;1.2		0	
4	1	0	2	84	2084		天字·玉果篮	1		0.5;1.2		0	
4	1	0	2	85	2085		蓝晶魔脸	4		0.5;1.2		0	
4	1	0	2	86	2086		炎风鼓	4		0.5;1.2		0	
4	1	0	2	95	2095		蓝涡	3		0.5;1.2		0	
4	1	0	2	99	2099		金龙跃云	4		0.5;1.2		0	
4	1	0	2	103	2103		暮春寒	3		0.5;1.2		0	
4	1	0	2	106	2106		挑天	4		0.5;1.2		0	
4	1	0	2	107	2107		摄心凌魄	4		0.5;1.2		0	
4	1	0	2	108	2108		赤缨无回	4		0.5;1.2		0	
4	1	0	2	123	2123		因花生	4		0.5;1.2		0	
4	1	0	2	136	2136		三味净琉璃	2		0.5;1.2		0	
4	1	0	2	137	2137		金红狩命	4		0.5;1.2		0	
4	1	0	2	138	2138		秋声烛影	4		0.5;1.2		0	
4	1	0	2	145	2145		繁华梦·离魄	3		0.5;1.2		0	
4	1	0	2	152	2152		捍天下·忠魂	3		0.5;1.2		0	
4	1	0	2	153	2153		娑婆诃	3		0.5;1.2		0	
4	1	0	2	154	2154		忆红颜	3		0.5;1.2		0	
4	1	0	2	161	2161		尽忠报国	4		0.5;1.2		0	
4	1	0	2	164	2164		童梦	3		0.5;1.2		0	
4	1	0	2	165	2165		白牡丹花篮绿瓷瓶	4		0.5;1.2		0	
4	1	0	2	166	2166		龙夺瑞	4		0.5;1.2		0	
4	1	0	2	167	2167		不见万物	4		0.5;1.2		0	
4	1	0	2	168	2168		心猿意马	4		0.5;1.2		0	
4	1	0	2	169	2169		醉江湖	3		0.5;1.2		0	
4	1	0	2	170	2170		黑龙斩铁	4		0.5;1.2		0	
4	1	0	2	173	2173		缄素画札	4		0.5;1.2		0	
4	1	0	2	187	2187		赤狼破刃	4		0.5;1.2		0	
4	1	0	2	188	2188		白蛟腹	4		0.5;1.2		0	
4	1	0	2	189	2189		千人屠双鳄	4		0.5;1.2		0	
4	1	0	2	190	2190		阿史那汗旗	4		0.5;1.2		0	
4	1	0	2	228	2228		青金暴君	4		0.5;1.2		0	
4	1	0	2	231	2231		青耳钟	4		0.5;1.2		0	
4	1	0	2	232	2232		影傀儡	4		0.5;1.2		0	
4	1	0	2	243	2243		血犀角	4		0.5;1.2		0	
4	1	0	2	251	2251		朝与暮·秋菊	4		0.5;1.2		0	
4	1	0	2	252	2252		双飞燕·秋菊	4		0.5;1.2		0	
4	1	0	2	259	2259		狰目鬼角刀	3		0.5;1.2		0	
4	1	0	2	260	2260		令云旗	3		0.5;1.2		0	
4	1	0	2	266	2266		神武盔	4		0.5;1.2		0	
4	1	0	2	267	2267		飞天	4		0.5;1.2		0	
4	1	0	2	269	2269		运筹帷幄·幕	4		0.5;1.2		0	
4	1	0	2	277	2277		清潇梨歌	4		0.5;1.2		0	
4	1	0	2	286	2286		神羽盔	4		0.5;1.2		0	
4	1	0	2	288	2288		玉玲珑	4		0.5;1.2		0	
4	1	0	2	312	2312		水长生·青金莲	4		0.5;1.2		0	
4	1	0	2	338	2338		溯梦	4		0.5;1.2		0	
4	1	0	2	340	2340		芳菲耀·秋菊	4		0.5;1.2		0	
4	1	0	2	341	2341		明王眼	4		0.5;1.2		0	
4	1	0	2	342	2342		战威	4		0.5;1.2		0	
4	1	0	2	343	2343		千年老参	4		0.5;1.2		0	
4	1	0	2	344	2344		龟甲	4		0.5;1.2		0	
4	1	0	2	345	2345		驰西风	4		0.5;1.2		0	
4	1	0	2	346	2346		七宝葫芦	4		0.5;1.2		0	
4	1	0	2	364	2364		七彩风车	4		0.5;1.2		0	
4	1	0	2	373	2373		绛焰	4		0.5;1.2		0	
4	1	0	2	374	2374		春风鼓	4		0.5;1.2		0	
4	1	0	2	381	2381		桃华夭夭	4		0.5;1.2		0	
4	1	0	2	392	2392		银阙	4		0.5;1.2		0	
4	1	0	2	405	2405		故曲	4		0.5;1.2		0	
4	1	0	2	433	2433		九霄环佩	4		0.5;1.2		0	
4	1	0	2	450	2450		南瑞自来	4		0.5;1.2		0	
4	1	0	2	458	2458		擎风龙旗	4		0.5;1.2		0	
4	1	0	2	465	2465		趁东风	4		0.5;1.2		0	
4	1	0	2	474	2474		夜雨沁荷	4		0.5;1.2		0	
4	1	0	2	712	2712		樱华坠梦	4		0.5;1.2		0	
4	1	0	2	713	2713		身后名	4		0.5;1.2		0	
4	1	0	2	717	2717		石剑·溟灵	4		0.5;1.2		0	
4	2	0	2	732	3001		号角	2		0.5;1.2		0	
4	2	0	2	733	3002		腰鼓	2		0.5;1.2		0	
4	2	0	2	735	3004		猪腿	3		0.5;1.2		0	
4	2	0	2	737	3006		竹筒	3		0.5;1.2		0	
4	2	0	2	739	3008		清萧	3		0.5;1.2		0	
4	2	0	2	743	3012		金甲木鱼	2		0.5;1.2		0	
4	2	0	2	744	3013		蓬莱仙露	2		0.5;1.2		0	
4	2	0	2	745	3014		神牛葫芦	2		0.5;1.2		0	
4	2	0	2	746	3015		绣花鼓	2		0.5;1.2		0	
4	2	0	2	747	3016		秋剑	2		0.5;1.2		0	
4	2	0	2	748	3017		酒坛	3		0.5;1.2		0	
4	2	0	2	749	3018		腰刀	2		0.5;1.2		0	
4	2	0	2	750	3019		血魔铃	3		0.5;1.2		0	
4	2	0	2	751	3020		木鱼	4		0.5;1.2		0	
4	2	0	2	755	3024		断水流	3		0.5;1.2		0	
4	2	0	2	757	3026		灯笼	1		0.5;1.2		0	
4	2	0	2	758	3027		箭囊	1		0.5;1.2		0	
4	2	0	2	759	3028		香囊	2		0.5;1.2		0	
4	2	0	2	760	3029		水囊	2		0.5;1.2		0	
4	2	0	2	761	3030		手帕	2		0.5;1.2		0	
4	2	0	2	762	3031		烟斗	1		0.5;1.2		0	
4	2	0	2	763	3032		铃铛	1		0.5;1.2		0	
4	2	0	2	764	3033		玄武腰刀	2		0.5;1.2		0	
4	2	0	2	765	3034		白虎腰刀	2		0.5;1.2		0	
4	2	0	2	766	3035		青龙腰刀	2		0.5;1.2		0	
4	2	0	2	767	3036		朱雀腰刀	2		0.5;1.2		0	
4	2	0	2	768	3037		麒麟腰刀	2		0.5;1.2		0	
4	2	0	2	769	3038		卷轴	2		0.5;1.2		0	
4	2	0	2	770	3039		高僧览	2		0.5;1.2		0	
4	2	0	2	771	3040		药囊	2		0.5;1.2		0	
4	2	0	2	772	3041		悦	3		0.5;1.2		0	
4	2	0	2	773	3042		卿	3		0.5;1.2		0	
4	2	0	2	774	3043		绝	3		0.5;1.2		0	
4	2	0	2	775	3044		葫芦	2		0.5;1.2		0	
4	2	0	2	776	3045		铩	4		0.5;1.2		0	
4	2	0	2	778	3047		虬雷重剑	3		0.5;1.2		0	
4	2	0	2	779	3048		伯氏埙	2		0.5;1.2		0	
4	2	0	2	780	3049		碧麟	3		0.5;1.2		0	
4	2	0	2	781	3050		赤鳍	3		0.5;1.2		0	
4	2	0	2	789	3058		幽魂曲	3		0.5;1.2		0	
4	2	0	2	810	3079		帝俊号角	4		0.5;1.2		0	
4	2	0	2	811	3080		京衙卫佩包	1		0.5;1.2		0	
4	2	0	2	812	3081		天字·铭心锤	1		0.5;1.2		0	
4	2	0	2	813	3082		天字·草篓	1		0.5;1.2		0	
4	2	0	2	814	3083		天字·酒须醉	1		0.5;1.2		0	
4	2	0	2	815	3084		天字·连城角	1		0.5;1.2		0	
4	2	0	2	816	3085		天字·惬意醺	1		0.5;1.2		0	
4	2	0	2	823	3092		玉脂紫阳瓶	4		0.5;1.2		0	
4	2	0	2	824	3093		洞天壶	4		0.5;1.2		0	
4	2	0	2	825	3094		真黄之眼	4		0.5;1.2		0	
4	2	0	2	826	3095		迷经之卷	4		0.5;1.2		0	
4	2	0	2	827	3096		碧血	4		0.5;1.2		0	
4	2	0	2	828	3097		碧玉圣蛇	4		0.5;1.2		0	
4	2	0	2	835	3104		大福元宝	3		0.5;1.2		0	
4	2	0	2	838	3107		天魅破煞	4		0.5;1.2		0	
4	2	0	2	839	3108		白骨哀	4		0.5;1.2		0	
4	2	0	2	840	3109		震日	4		0.5;1.2		0	
4	2	0	2	844	3113		激焰	4		0.5;1.2		0	
4	2	0	2	845	3114		九幻黑莲	4		0.5;1.2		0	
4	2	0	2	848	3117		唯希法水	3		0.5;1.2		0	
4	2	0	2	849	3118		澄心启明	3		0.5;1.2		0	
4	2	0	2	856	3125		金坠红绫帕	3		0.5;1.2		0	
4	2	0	2	862	3131		斩逆	4		0.5;1.2		0	
4	2	0	2	864	3133		守贞匕	4		0.5;1.2		0	
4	2	0	2	865	3134		碧玉金玲牙梳	4		0.5;1.2		0	
4	2	0	2	866	3135		天地和	2		0.5;1.2		0	
4	2	0	2	872	3141		金铃流离鞭	4		0.5;1.2		0	
4	2	0	2	877	3146		凤翼云箫	4		0.5;1.2		0	
4	2	0	2	880	3149		纵贯线	4		0.5;1.2		0	
4	2	0	2	881	3150		云湛重楼	4		0.5;1.2		0	
4	2	0	2	882	3151		独乐咏	4		0.5;1.2		0	
4	2	0	2	885	3154		觅影瓶	4		0.5;1.2		0	
4	2	0	2	890	3159		鬼神爵	4		0.5;1.2		0	
4	2	0	2	891	3160		礼天地壶	4		0.5;1.2		0	
4	2	0	2	892	3161		困山河	4		0.5;1.2		0	
4	2	0	2	904	3173		洞庭卷	4		0.5;1.2		0	
4	2	0	2	905	3174		扣舷鼓	4		0.5;1.2		0	
4	2	0	2	906	3175		北谢囊	4		0.5;1.2		0	
4	2	0	2	907	3176		弦歌瓶	4		0.5;1.2		0	
4	2	0	2	908	3177		银心铃	4		0.5;1.2		0	
4	2	0	2	914	3183		暖木囊	3		0.5;1.2		0	
4	2	0	2	921	3190		圣祭玄火令	4		0.5;1.2		0	
4	2	0	2	922	3191		七煞	4		0.5;1.2		0	
4	2	0	2	928	3197		侠客	4		0.5;1.2		0	
4	2	0	2	938	3207		贪狼	4		0.5;1.2		0	
4	2	0	2	939	3208		圣影令	4		0.5;1.2		0	
4	2	0	2	957	3226		君心问情	4		0.5;1.2		0	
4	2	0	2	958	3227		香雪流霞	4		0.5;1.2		0	
4	2	0	2	975	3244		寒露	3		0.5;1.2		0	
4	2	0	2	976	3245		灵女泪	4		0.5;1.2		0	
4	2	0	2	977	3246		农趣	4		0.5;1.2		0	
4	2	0	2	978	3247		余香	4		0.5;1.2		0	
4	2	0	2	979	3248		赤鸾腰刀	4		0.5;1.2		0	
4	2	0	2	980	3249		大笑蒲扇	4		0.5;1.2		0	
4	2	0	2	989	3258		东风凝露	3		0.5;1.2		0	
4	2	0	2	993	3262		曲珑清花囊	4		0.5;1.2		0	
4	2	0	2	997	3266		蚀月	4		0.5;1.2		0	
4	2	0	2	1004	3273		醉逍遥	3		0.5;1.2		0	
4	2	0	2	1013	3282		冷香卷豹壶	4		0.5;1.2		0	
4	2	0	2	1020	3289		鹰扬卷轴	4		0.5;1.2		0	
4	2	0	2	1030	3299		长映朱颜	4		0.5;1.2		0	
4	2	0	2	1037	3306		轻烟绕梁	4		0.5;1.2		0	
4	2	0	2	1059	3328		茱萸香角	4		0.5;1.2		0	
4	2	0	2	1066	3335		沐心火	4		0.5;1.2		0	
4	2	0	2	1208	3477		清风徐来	4		0.5;1.2		0	
4	2	0	2	1209	3478		沧海填盈	4		0.5;1.2		0	
4	2	0	2	1210	3479		星汉临空	4		0.5;1.2		0	
4	2	0	2	1211	3480		人间琢玉	4		0.5;1.2		0	
4	2	0	2	1226	3495		敕溟虎符	4		0.5;1.2		0	
4	2	0	2	1233	3502		圈刑镖	4		0.5;1.2		0	
4	2	0	2	1234	3503		赤纹野正宗	4		0.5;1.2		0	
4	2	0	2	1237	3506		旧禅镇	4		0.5;1.2		0	
1	13	1	1	1650	58	2	石制小笔刷	1					
1	13	1	1	1650	8709		石制小笔刷一	1				1	
1	13	1	1	1651	8710		石制小笔刷二	1				1	
1	13	1	1	1652	8711		石制小笔刷三	1				1	
1	13	1	1	1653	8712		石制小笔刷四	1				1	
1	13	1	1	1654	8713		石制小笔刷五	1				1	
1	13	1	1	1655	8714		石制小笔刷六	1				1	
1	13	1	1	1662	8721		石制小三角	1				1	
1	13	1	1	1664	8723		石制小楼梯	1				1	
1	13	2	1	1656	59	2	石制大笔刷	1					
1	13	2	1	1656	8715		石制大笔刷一	1				1	
1	13	2	1	1657	8716		石制大笔刷二	1				1	
1	13	2	1	1658	8717		石制大笔刷三	1				1	
1	13	2	1	1659	8718		石制大笔刷四	1				1	
1	13	2	1	1660	8719		石制大笔刷五	1				1	
1	13	2	1	1661	8720		石制大笔刷六	1				1	
1	13	2	1	1663	8722		石制大三角	1				1	
1	13	2	1	1665	8724		石制中楼梯	1				1	
1	13	2	1	1666	8725		石制大楼梯	1				1	
1	13	3	1	1667	60	2	木制小笔刷	1					
1	13	3	1	1667	8726		木制小笔刷一	1				1	
1	13	3	1	1668	8727		木制小笔刷二	1				1	
1	13	3	1	1669	8728		木制小笔刷三	1				1	
1	13	3	1	1670	8729		木制小笔刷四	1				1	
1	13	3	1	1671	8730		木制小笔刷五	1				1	
1	13	3	1	1672	8731		木制小笔刷六	1				1	
1	13	3	1	1679	8738		木制小三角	1				1	
1	13	3	1	1681	8740		木制小楼梯	1				1	
1	13	4	1	1673	61	2	木制大笔刷	1					
1	13	4	1	1673	8732		木制大笔刷一	1				1	
1	13	4	1	1674	8733		木制大笔刷二	1				1	
1	13	4	1	1675	8734		木制大笔刷三	1				1	
1	13	4	1	1676	8735		木制大笔刷四	1				1	
1	13	4	1	1677	8736		木制大笔刷五	1				1	
1	13	4	1	1678	8737		木制大笔刷六	1				1	
1	13	4	1	1680	8739		木制大三角	1				1	
1	13	4	1	1682	8741		木制中楼梯	1				1	
1	13	4	1	1683	8742		木制大楼梯	1				1	
3	9	1	1	1688	8743		流连·紫	2		0.5;1.2		1	
3	9	1	1	1689	8744		流连·白	2		0.5;1.2		1	
3	9	1	1	1690	8745		流连·红	2		0.5;1.2		1	
3	9	1	1	1691	8746		流连·黄	2		0.5;1.2		1	
3	9	1	1	1692	8747		流连·黄紫	2		0.5;1.2		1	
3	9	1	1	1693	8748		流连·红白	2		0.5;1.2		1	
3	9	1	1	1694	8749		流连·蓝紫	2		0.5;1.2		1	
3	9	1	1	1695	8750		流连·华彩	3		0.5;1.2		1	
3	9	1	1	1696	8751		流连·清素	3		0.5;1.2		1	
3	9	2	1	1697	8752		红尘·一	3		0.5;1.2		1	
3	9	2	1	1698	8753		红尘·二	2		0.5;1.2		1	
3	9	2	1	1699	8754		红尘·三	2		0.5;1.2		1	
3	9	2	1	1700	8755		红尘·四	3		0.5;1.2		1	
3	9	0	1	1701	8756		飘鸿	3		0.5;1.2		1	
3	9	3	1	1702	8757		黄泉·一	2		0.5;1.2		1	
3	9	3	1	1703	8758		黄泉·二	2		0.5;1.2		1	
3	9	3	1	1704	8759		黄泉·三	2		0.5;1.2		1	
3	9	3	1	1705	8760		黄泉·四	2		0.5;1.2		1	
3	9	3	1	1706	8761		黄泉·五	2		0.5;1.2		1	
3	9	3	1	1707	8762		黄泉·六	2		0.5;1.2		1	
3	9	3	1	1708	8763		黄泉·七	2		0.5;1.2		1	
3	9	3	1	1709	8764		黄泉·八	2		0.5;1.2		1	
3	9	4	1	1711	8766		瑞象·一	2		0.5;1.2		1	
3	9	4	1	1712	8767		瑞象·二	2		0.5;1.2		1	
3	9	4	1	1713	8768		瑞象·三	2		0.5;1.2		1	
3	9	4	1	1714	8769		瑞象·四	3		0.5;1.2		1	
3	9	4	1	1715	8770		瑞象·五	3		0.5;1.2		1	
3	9	4	1	1719	8774		瑞象·六	2		0.5;1.2		1	
3	9	4	1	1720	8775		瑞象·七	2		0.5;1.2		1	
3	9	4	1	1721	8776		瑞象·八	2		0.5;1.2		1	
3	9	4	1	1722	8777		瑞象·九	2		0.5;1.2		1	
3	9	4	1	1723	8778		瑞象·十	3		0.5;1.2		1	
3	9	5	1	1724	8779		逢君时·一	3		0.5;1.2		1	
3	9	5	1	1725	8780		逢君时·二	3		0.5;1.2		1	
3	9	5	1	1726	8781		逢君时·三	3		0.5;1.2		1	
3	9	5	1	1727	8782		逢君时·四	3		0.5;1.2		1	
3	9	5	1	1728	8783		逢君时·五	3		0.5;1.2		1	
3	9	5	1	1729	8784		逢君时·六	3		0.5;1.2		1	
3	9	6	1	1730	8785		年光·萤落·白	4		0.5;1.2		1	
3	9	6	1	1731	8786		年光·萤落·绿	4		0.5;1.2		1	
3	9	6	1	1732	8787		年光·萤落·蓝	4		0.5;1.2		1	
3	9	6	1	1733	8788		年光·萤落·金	4		0.5;1.2		1	
3	9	6	1	1734	8789		年光·萤落·粉	4		0.5;1.2		1	
3	9	6	1	1735	8790		年光·流萤·白	2		0.5;1.2		1	
3	9	6	1	1736	8791		年光·流萤·绿	2		0.5;1.2		1	
3	9	6	1	1737	8792		年光·流萤·蓝	2		0.5;1.2		1	
3	9	6	1	1738	8793		年光·流萤·金	2		0.5;1.2		1	
3	9	6	1	1739	8794		年光·流萤·彩	3		0.5;1.2		1	
3	9	7	1	1740	8795		紫陌	3		0.5;1.2		1	
3	9	7	1	1741	8796		金风·君子意	3		0.5;1.2		1	
3	9	7	1	1742	8797		金风·满庭芳	3		0.5;1.2		1	
3	9	7	1	1743	8798		金风·一庭秋	3		0.5;1.2		1	
3	9	7	1	1744	8799		金风·文杏雨	3		0.5;1.2		1	
3	9	8	1	1745	8800		银河·一	4		0.5;1.2		1	
3	9	8	1	1746	8801		银河·二	4		0.5;1.2		1	
3	9	8	1	1747	8802		银河·三	4		0.5;1.2		1	
3	9	8	1	1748	8803		碧落	4		0.5;1.2		1	
3	9	9	1	1749	8804		玉露·白	2		0.5;1.2		1	
3	9	9	1	1750	8805		玉露·蓝	2		0.5;1.2		1	
3	9	9	1	1751	8806		玉露·粉	2		0.5;1.2		1	
3	9	9	1	1752	8807		玉露·橙	2		0.5;1.2		1	
3	9	10	1	1754	8809		烟波·一	2		0.5;1.2		1	
3	9	10	1	1755	8810		烟波·二	2		0.5;1.2		1	
3	9	10	1	1756	8811		烟波·三	2		0.5;1.2		1	
3	9	10	1	1757	8812		烟波·四	4		0.5;1.2		1	
3	9	10	1	1758	8813		烟波·五	4		0.5;1.2		1	
3	9	10	1	1759	8814		烟波·六	4		0.5;1.2		1	
3	9	10	1	1760	8815		咋是空的要换图标	3		0.5;1.2		1	1
1	12	8	1	1761	8917		青竹篱·一	1					
1	12	8	1	1762	8918		青竹篱·二	1					
1	12	8	1	1763	8919		青竹篱·三	1					
1	12	8	1	1764	8920		青竹篱·四	1					
1	12	8	1	1765	8921		青竹篱·五	1					
1	12	8	1	1766	8922		青竹篱·六	1					
1	12	8	1	1767	8923		青竹篱·七	1					
1	12	8	1	1768	8924		青竹篱·八	1					
1	12	11	1	1769	8925		猗竹篱·一	2					
1	12	11	1	1770	8926		猗竹篱·二	2					
1	12	11	1	1771	8927		猗竹篱·三	2					
1	12	11	1	1772	8928		猗竹篱·四	2					
1	12	11	1	1773	8929		猗竹篱·五	2					
1	12	11	1	1774	8930		猗竹篱·六	2					
1	12	11	1	1775	8931		猗竹篱·七	2					
1	12	11	1	1776	8932		猗竹篱·八	2					
1	12	11	1	1777	8933		猗竹篱·九	2					
1	12	18	1	1781	8937		淇竹篱·一	1					
1	12	18	1	1782	8938		淇竹篱·二	1					
1	12	18	1	1783	8939		淇竹篱·三	1					
1	12	18	1	1784	8940		淇竹篱·四	1					
1	12	18	1	1785	8941		淇竹篱·五	1					
1	12	18	1	1786	8942		淇竹篱·六	1					
1	12	18	1	1787	8943		淇竹篱·七	1					
1	12	18	1	1788	8944		淇竹篱·八	1					
1	12	7	1	1789	8945		浅芜柴篱·一	1					
1	12	7	1	1790	8946		浅芜柴篱·二	1					
1	12	7	1	1791	8947		浅芜柴篱·三	1					
1	12	7	1	1792	8948		浅芜柴篱·四	1					
1	12	7	1	1793	8949		浅芜柴篱·五	1					
1	12	7	1	1794	8950		浅芜柴篱·六	1					
1	8	2	1	1795	8951		目雷纹石径·回	2				1	
4	11	0	1	1800	8952		粗陶圃盆	1	1				
4	11	0	1	1801	8953		苑圃土块·一	1	1				
4	11	0	1	1802	8954		苑圃土块·二	1	1				
1	6	1	1	1821	9021		江南连廊·十三	1				1	
1	6	1	1	1822	9022		江南连廊·十四	1				1	
4	10	0	1	1823	9023		桑木案·一	3	1				
4	10	0	1	1824	9024		桑木案·二	4	1				
3	1	0	1	861	6922		蓝瓣八仙花	3		0.5;1.2		1	
3	1	0	1	862	6923		绯色八仙花	3		0.5;1.2		1	
3	1	0	1	863	6924		红荣八仙花	2		0.5;1.2		1	
3	1	0	1	864	6925		紫瓣八仙花	2		0.5;1.2		1	
3	1	0	1	865	6926		纯白八仙花	2		0.5;1.2		1	
3	1	0	1	866	6927		黄蕊八仙花	3		0.5;1.2		1	
3	1	0	1	867	6928		碧华百合	3		0.5;1.2		1	
3	1	0	1	868	6929		灿晖百合	3		0.5;1.2		1	
3	1	0	1	869	6930		绯色百合	2		0.5;1.2		1	
3	1	0	1	870	6931		白花百合	2		0.5;1.2		1	
3	1	0	1	871	6932		黄蕊百合	2		0.5;1.2		1	
3	1	0	1	872	6933		蓝锦牵牛	3		0.5;1.2		1	
3	1	0	1	873	6934		绯锦牵牛	2		0.5;1.2		1	
3	1	0	1	874	6935		红锦牵牛	2		0.5;1.2		1	
3	1	0	1	875	6936		紫锦牵牛	2		0.5;1.2		1	
3	1	0	1	876	6937		黄锦牵牛	3		0.5;1.2		1	
3	1	0	1	877	6938		夜雨玫瑰	3		0.5;1.2		1	
3	1	0	1	878	6939		湖风玫瑰	2		0.5;1.2		1	
3	1	0	1	879	6940		涵春玫瑰	4		0.5;1.2		1	
3	1	0	1	880	6941		灿晖玫瑰	2		0.5;1.2		1	
3	1	0	1	881	6942		粉团玫瑰	2		0.5;1.2		1	
3	1	0	1	882	6943		朱楼玫瑰	2		0.5;1.2		1	
3	1	0	1	883	6944		禁彩玫瑰	3		0.5;1.2		1	
3	1	0	1	884	6945		素信玫瑰	3		0.5;1.2		1	
3	1	0	1	885	6946		虹霞玫瑰	4		0.5;1.2		1	
3	1	0	1	886	6947		曦晖玫瑰	2		0.5;1.2		1	
3	1	0	1	887	6948		彩色郁金香	3		0.5;1.2		1	
3	1	0	1	888	6949		绯色郁金香	2		0.5;1.2		1	
3	1	0	1	889	6950		红郁金香	2		0.5;1.2		1	
3	1	0	1	890	6951		白郁金香	3		0.5;1.2		1	
3	1	0	1	891	6952		黄郁金香	2		0.5;1.2		1	
3	1	0	1	894	6955		荧蓝菌	3		0.5;1.2		1	
3	1	0	1	895	6956		荧红菌	2		0.5;1.2		1	
3	1	0	1	896	6957		荧紫菌	3		0.5;1.2		1	
3	1	0	1	897	6958		荧白菌	2		0.5;1.2		1	
3	1	0	1	898	6959		荧黄菌	2		0.5;1.2		1	
2	4	0	1	1829	9028		三江四海桌	4				1	1
4	10	0	1	1830	9029		松软土堆	1	1				
2	13	0	1	1834	9032		苏芳染妆案·一	3	1				
2	13	0	1	1835	9033		苏芳染妆案·二	4	1				
4	10	0	1	1836	9034		酒桶	2	1				
